Date,Open,High,Low,Close,Adj Close,Volume,Adj Close_15,true_Adj Close_15,buy_profit,sell_profit
2018-09-11,18.631332397460938,18.799999237060547,18.23666763305664,18.62933349609375,18.62933349609375,137550000,18.538147,20.06800079345703,0.0,-1.4386672973632812
2018-09-17,19.336000442504883,20.058000564575195,19.208667755126953,19.6560001373291,19.6560001373291,103314000,19.384003,16.70400047302246,0.0,2.9519996643066406
2018-09-18,19.779333114624023,20.176000595092773,18.366666793823242,18.997333526611328,18.997333526611328,248212500,19.351337,17.520000457763672,-1.4773330688476562,0.0
2018-10-02,20.93000030517578,21.12266731262207,19.94333267211914,20.06800079345703,20.06800079345703,176152500,19.668676,19.609333038330078,0.0,0.4586677551269531
2018-10-05,18.309999465942383,18.325332641601562,17.333332061767578,17.463333129882812,17.463333129882812,269167500,19.350182,22.059999465942383,4.59666633605957,0.0
2018-10-08,17.634666442871094,17.85066795349121,16.600000381469727,16.70400047302246,16.70400047302246,202090500,18.822433,22.323333740234375,5.619333267211914,0.0
2018-10-12,17.399999618530273,17.465999603271484,16.80066680908203,17.25200080871582,17.25200080871582,108021000,17.845161,23.0939998626709,5.841999053955078,0.0
2018-10-19,17.826000213623047,17.977333068847656,16.899999618530273,17.333332061767578,17.333332061767578,140632500,18.196981,23.367332458496094,6.034000396728516,0.0
2018-10-26,20.549999237060547,22.65999984741211,20.44333267211914,22.059999465942383,22.059999465942383,411382500,19.711737,23.62066650390625,0.0,-1.5606670379638672
2018-10-29,22.49799919128418,23.143999099731445,21.766666412353516,22.323333740234375,22.323333740234375,217290000,20.515911,23.564666748046875,0.0,-1.2413330078125
2018-10-31,22.16933250427246,22.799999237060547,21.940000534057617,22.488000869750977,22.488000869750977,114364500,21.658012,22.54599952697754,0.0,-0.0579986572265625
2018-11-05,22.700000762939453,22.930667877197266,22.00933265686035,22.760000228881836,22.760000228881836,117465000,22.487076,22.92799949645996,0.0,-0.167999267578125
2018-11-12,23.224666595458984,23.318666458129883,22.022666931152344,22.0853328704834,22.0853328704834,104122500,22.670296,23.979999542236328,1.8946666717529297,0.0
2018-11-20,22.78333282470703,23.31999969482422,22.23666763305664,23.166000366210938,23.166000366210938,120070500,22.598452,25.11933326721191,0.0,-1.953332901000973
2018-11-23,22.290000915527344,22.5,21.703332901000977,21.722000122070312,21.722000122070312,63039000,22.34371,23.228000640869144,1.5060005187988317,0.0
2018-12-03,24.0,24.399999618530273,23.46666717529297,23.89933204650879,23.89933204650879,124597500,22.49781,21.73933219909668,0.0,2.1599998474121094
2018-12-14,25.0,25.191333770751953,24.288667678833008,24.380666732788086,24.380666732788086,95064000,23.591099,22.356666564941406,0.0,2.0240001678466797
2019-01-07,21.447999954223633,22.44933319091797,21.183332443237305,22.33066749572754,22.33066749572754,113268000,20.859905,19.83066749572754,0.0,2.5
2019-01-10,22.293333053588867,23.025999069213867,22.119333267211914,22.99799919128418,22.99799919128418,90846000,21.71755,20.81399917602539,0.0,2.184000015258789
2019-01-14,22.825332641601562,22.833332061767578,22.266666412353516,22.293333053588867,22.293333053588867,78709500,22.058876,21.42333221435547,0.0,0.8700008392333984
2019-01-16,22.985332489013672,23.46666717529297,22.899999618530273,23.06999969482422,23.06999969482422,70375500,22.25546,20.500667572021484,0.0,2.5693321228027344
2019-01-29,19.684667587280273,19.90399932861328,19.453332901000977,19.83066749572754,19.83066749572754,69325500,19.72489,20.17066764831543,0.0,-0.3400001525878906
2019-02-04,20.865333557128906,21.020000457763672,20.125333786010742,20.859333038330078,20.859333038330078,110281500,20.227259,19.857332229614254,0.0,1.0020008087158239
2019-02-07,20.886667251586914,20.979999542236328,20.200000762939453,20.500667572021484,20.500667572021484,97809000,20.715603,19.652666091918945,-0.8480014801025391,0.0
2019-02-08,20.455333709716797,20.496667861938477,19.899999618530273,20.386667251586914,20.386667251586914,87663000,20.625446,19.02400016784668,-1.3626670837402344,0.0
2019-02-11,20.773332595825195,21.239999771118164,20.700000762939453,20.856000900268555,20.856000900268555,106945500,20.607653,18.43600082397461,0.0,2.4200000762939453
2019-02-13,20.823333740234375,20.850000381469727,20.3713321685791,20.544666290283203,20.544666290283203,77124000,20.588577,18.439332962036133,-2.1053333282470703,0.0
2019-02-21,20.12066650390625,20.215999603271484,19.366666793823242,19.415332794189453,19.415332794189453,133638000,19.991444,19.33066749572754,-0.08466529846191406,0.0
2019-03-11,18.90133285522461,19.41866683959961,18.700000762939453,19.39466667175293,19.39466667175293,110884500,19.10171,19.278667449951172,0.0,0.11599922180175781
2019-04-10,18.44933319091797,18.558666229248047,18.19266700744629,18.40399932861328,18.40399932861328,105919500,18.573036,16.273332595825195,-2.130666732788086,0.0
2019-04-17,18.316667556762695,18.319332122802734,17.902666091918945,18.082000732421875,18.082000732421875,76897500,18.30114,16.131999969482422,-1.9500007629394531,0.0
2019-05-03,16.257333755493164,17.107332229614258,16.232667922973633,17.00200080871582,17.00200080871582,355602000,16.699167,12.708666801452637,0.0,4.293334007263184
2019-05-09,16.133333206176758,16.245332717895508,15.795999526977539,16.131999969482422,16.131999969482422,100671000,17.491766,12.343999862670898,-3.7880001068115234,0.0
2019-05-23,12.956000328063965,13.29800033569336,12.414667129516602,13.03266716003418,13.03266716003418,398206500,14.263776,14.32800006866455,1.295332908630371,0.0
2019-05-28,12.74666690826416,13.0,12.523332595825195,12.579999923706055,12.579999923706055,154693500,14.246463,14.982666969299316,2.4026670455932617,0.0
2019-06-13,14.025333404541016,14.326666831970215,13.833999633789062,14.260666847229004,14.260666847229004,122524500,16.72151,15.539999961853027,1.2793331146240234,0.0
2019-06-14,14.083333015441895,14.44333267211914,14.026666641235352,14.32800006866455,14.32800006866455,111501000,16.835943,15.35599994659424,1.0279998779296893,0.0
2019-06-26,14.687333106994629,15.148667335510254,14.539999961853027,14.618000030517578,14.618000030517578,127608000,16.788647,16.902666091918945,2.284666061401367,0.0
2019-07-01,15.347332954406738,15.539999961853027,15.085332870483398,15.14466667175293,15.14466667175293,123201000,16.523705,17.344667434692383,2.200000762939453,0.0
2019-07-16,16.6200008392334,16.902000427246094,16.528667449951172,16.825332641601562,16.825332641601562,122235000,17.191753,15.383333206176758,-1.4419994354248047,0.0
2019-07-17,17.044666290283203,17.220666885375977,16.889999389648438,16.99066734313965,16.99066734313965,146470500,17.382444,15.56133270263672,-1.429334640502928,0.0
2019-07-23,17.11400032043457,17.365333557128906,16.96666717529297,17.344667434692383,17.344667434692383,75346500,17.828138,15.666666984558105,-1.6780004501342773,0.0
2019-08-02,15.423333168029785,15.751333236694336,15.281999588012695,15.62266731262207,15.62266731262207,92047500,16.430124,14.09333324432373,-1.5293340682983398,0.0
2019-08-06,15.458666801452637,15.5,15.050000190734863,15.383333206176758,15.383333206176758,83463000,16.198072,14.272000312805176,-1.111332893371582,0.0
2019-08-09,15.736666679382324,15.93066692352295,15.587332725524902,15.667332649230957,15.667332649230957,58473000,16.193796,15.040666580200195,-0.6266660690307617,0.0
2019-08-23,14.664667129516602,14.744667053222656,14.066666603088379,14.09333324432373,14.09333324432373,128079000,14.960102,16.187332153320312,2.093998908996582,0.0
2019-08-27,14.38266658782959,14.58666706085205,14.135333061218262,14.272000312805176,14.272000312805176,81243000,14.746753,16.232667922973633,1.960667610168457,0.0
2019-08-28,14.246000289916992,14.483332633972168,14.154000282287598,14.37266731262207,14.37266731262207,48382500,14.711883,16.440000534057617,2.067333221435547,0.0
2019-09-12,16.51333236694336,16.899999618530273,16.293333053588867,16.391332626342773,16.391332626342773,128718000,16.232536,15.535332679748537,0.0,0.8559999465942365
2019-10-08,15.724666595458984,16.262666702270508,15.633333206176758,16.003332138061523,16.003332138061523,130173000,16.195015,21.08133316040039,5.078001022338867,0.0
2019-10-14,16.52666664123535,17.23666763305664,16.475332260131836,17.130666732788086,17.130666732788086,153075000,16.913984,21.1646671295166,0.0,-4.034000396728516
2019-10-18,17.3799991607666,17.520000457763672,17.00666618347168,17.1299991607666,17.1299991607666,86247000,17.726948,22.47599983215332,5.346000671386719,0.0
2019-10-23,16.96666717529297,17.076000213623047,16.75666618347168,16.978666305541992,16.978666305541992,78916500,17.546776,23.073999404907227,6.095333099365234,0.0
2019-11-15,23.375999450683594,23.520000457763672,23.224000930786133,23.47800064086914,23.47800064086914,72135000,22.696928,22.635332107543945,0.0,0.8426685333251953
2019-11-20,24.0,24.079999923706055,23.30466651916504,23.481332778930664,23.481332778930664,100876500,22.89707,23.978666305541992,0.0,-0.4973335266113281
2019-11-26,22.351333618164062,22.366666793823242,21.80666732788086,21.92799949645996,21.92799949645996,119211000,22.179781,26.209999084472656,4.281999588012695,0.0
2019-11-29,22.073999404907227,22.083999633789062,21.833332061767578,21.996000289916992,21.996000289916992,36984000,21.96805,27.03933334350586,0.0,-5.043333053588867
2019-12-03,22.174667358398438,22.527332305908203,22.145999908447266,22.413333892822266,22.413333892822266,98605500,21.884874,28.350000381469727,0.0,-5.936666488647461
2019-12-09,22.439332962036133,22.963333129882812,22.338666915893555,22.635332107543945,22.635332107543945,135346500,21.848913,27.8886661529541,0.0,-5.253334045410156
